Wall time,Step,Value
1654134160.7137945,21166080,1.4802480936050415
1654134305.014044,21218304,9.484981536865234
1654134451.0862882,21272064,-2.916792869567871
1654134550.1410398,21307392,-0.04960189759731293
1654134617.0218546,21331968,7.725141525268555
1654134843.8069162,21413376,5.209206581115723
1654134927.5595663,21444096,-8.606313705444336
1654134939.000836,21448704,-7.454383373260498
1654134981.9037645,21464064,-5.368288993835449
1654135007.410239,21473280,-13.259820938110352
1654135095.304727,21507072,-6.9621710777282715
1654135433.9684532,21633024,3.772456645965576
1654136030.814043,21849600,-6.316712856292725
1654136311.4950702,21950976,6.071264266967773
1654136315.48734,21952512,8.184759140014648
1654136342.0367665,21961728,10.082889556884766
1654136377.6286108,21975552,8.25480842590332
1654136447.8243632,22001664,5.505003452301025
1654136498.453288,22020096,7.374910831451416
1654136523.4429855,22029312,0.5233849883079529
1654136768.1959207,22119936,-8.578994750976562
1654136982.974001,22196736,-15.189043045043945
1654137183.9409134,22268928,-7.841770648956299
1654137335.6761308,22324224,-3.686999559402466
1654137436.5111208,22361088,-1.5367610454559326
1654137450.0747058,22365696,-1.4428353309631348
1654137768.0693247,22480896,4.149012565612793
1654137793.0543337,22490112,4.453965663909912
1654137920.8543248,22536192,8.586236953735352
1654137960.3383517,22550016,16.17719268798828
1654137977.8885937,22556160,20.513811111450195
1654138002.193254,22565376,9.157389640808105
1654138250.8442974,22656000,-16.081729888916016
1654138388.260251,22706688,10.446922302246094
1654138391.6970315,22708224,10.446922302246094
1654138425.160147,22720512,2.2477736473083496
1654138443.3169055,22726656,5.0764360427856445
1654138516.1306138,22752768,6.947202682495117
1654138783.6062949,22851072,15.278278350830078
1654138863.2753315,22880256,8.112579345703125
1654139006.8009465,22930944,-0.6813430786132812
1654139010.3435392,22932480,-0.6813430786132812
1654139112.6959624,22969344,-2.647763967514038
1654139442.9140744,23087616,-17.206581115722656
1654139702.174303,23184384,13.223340034484863
1654139876.9274912,23248896,11.638296127319336
1654139895.6040275,23255040,7.171868801116943
1654140080.598698,23322624,6.420663833618164
1654140162.2897735,23351808,17.321674346923828
1654140441.8603947,23454720,-0.6923444271087646
1654140684.1614287,23543808,-13.64859390258789
1654140782.3300292,23579136,-1.3903220891952515
1654141125.8150158,23703552,12.312259674072266
1654141242.4561136,23746560,11.441113471984863
1654141313.748162,23772672,9.660582542419434
1654141322.9086788,23775744,7.694492340087891
1654141456.5854096,23824896,7.617207050323486
1654141589.2651572,23872512,4.770330429077148
1654141840.6965435,23963136,17.11441421508789
1654142451.904665,24182784,16.635513305664062
1654142554.1759436,24219648,16.38711166381836
1654142594.2409127,24233472,7.221593856811523
1654142618.581647,24242688,3.0600368976593018
1654142814.5732806,24313344,6.6237053871154785
1654142828.7084837,24317952,8.299918174743652
1654142910.2239552,24347136,4.972509860992432
1654142991.3214786,24376320,2.456805944442749
1654143479.283895,24549888,4.956336498260498
1654143538.1316035,24571392,3.043566942214966
1654143806.5362043,24668160,29.439125061035156
1654143972.2195258,24728064,33.41148376464844
1654144062.0250196,24760320,27.976633071899414
1654144371.2448728,24870912,15.081347465515137
1654144416.300644,24886272,8.437068939208984
1654144434.2911873,24892416,11.611457824707031
1654144636.9826744,24964608,2.4198083877563477
1654144949.2563303,25075200,25.69487762451172
1654145040.6145673,25108992,27.016183853149414
1654145111.4846203,25135104,27.158279418945312
1654145309.683243,25205760,17.523643493652344
1654145457.2869103,25257984,3.7216014862060547
1654145739.3128748,25357824,5.987720489501953
1654145972.0023568,25440768,-5.372723579406738
1654146083.3327937,25480704,7.198196887969971
1654146105.869243,25488384,4.264736175537109
1654146407.4703162,25597440,18.63385772705078
1654146565.4705951,25652736,15.141666412353516
1654146771.9765124,25728000,7.130608558654785
1654147034.3982618,25823232,7.262068271636963
1654147038.386502,25824768,6.259658336639404
1654147144.6878836,25863168,4.372428894042969
1654147185.7782915,25876992,5.378925323486328
1654147244.1710556,25898496,6.199033260345459
1654147422.6610146,25963008,-12.00593376159668
1654148138.4425359,26219520,-9.693902969360352
1654148271.6253598,26267136,-0.622409462928772
1654148418.9708896,26319360,-10.767930030822754
1654148520.8494947,26354688,3.018528699874878
1654148684.3578234,26413056,8.97349739074707
1654148725.6530802,26428416,4.901190280914307
1654148887.3052936,26485248,-2.8240058422088623
1654148922.0026712,26497536,-3.0282037258148193
1654149027.3422248,26535936,-6.218322277069092
1654149106.6777833,26563584,-8.985936164855957
1654149115.7213137,26566656,-10.238533020019531
1654149218.4250188,26601984,6.783905506134033
1654149222.4275036,26603520,5.430408954620361
1654149226.4138708,26605056,5.820514678955078
1654149240.5516202,26609664,7.3394365310668945
1654149321.8692803,26638848,10.870548248291016
1654149472.4717684,26692608,3.935227632522583
1654149544.5153692,26718720,2.571624994277954
1654149604.5679827,26740224,2.4136133193969727
1654149695.154861,26772480,7.930920600891113
1654149774.9400744,26800128,13.05194091796875
1654149817.405731,26815488,9.907646179199219
1654150195.652183,26952192,-0.15849819779396057
1654150251.1515956,26973696,0.5518918633460999
1654150278.801118,26982912,3.6124956607818604
1654150338.9534655,27004416,5.089140892028809
1654150377.5169768,27018240,3.559269905090332
1654150407.7754595,27028992,1.9551794528961182
1654150411.7906268,27030528,2.3069798946380615
1654150537.305117,27075072,5.325750827789307
1654150579.7478042,27090432,1.742554783821106
1654150666.2912922,27121152,8.02697467803955
1654150969.340985,27227136,14.649523735046387
1654151180.8398724,27302400,2.020040512084961
1654151185.3681743,27303936,2.877138614654541
1654151326.1081054,27353088,-1.8188869953155518
1654151489.9170904,27411456,3.149167776107788
1654151976.302586,27581952,0.09781455993652344
1654152014.9499874,27595776,0.4365329444408417
1654152086.367765,27620352,1.1606274843215942
1654152100.5053017,27624960,1.22956383228302
1654152139.608231,27638784,3.412365198135376
1654152264.437716,27681792,10.389949798583984
1654152418.7973933,27735552,5.873456001281738
1654152470.0127192,27753984,3.7584493160247803
1654152640.0059788,27813888,3.370260238647461
1654152750.168914,27852288,0.8443939685821533
1654152823.3976557,27878400,2.0944390296936035
1654153122.1397336,27982848,10.324420928955078
1654153217.7213857,28016640,8.695420265197754
1654153343.0349205,28059648,2.8067288398742676
1654153571.9200373,28142592,-18.53582191467285
1654153763.1765463,28210176,-0.7204102873802185
1654154147.990635,28346880,-5.134857654571533
1654154151.4813204,28348416,-5.134857654571533
1654154531.2511065,28482048,1.9947552680969238
1654154568.187894,28494336,10.1570405960083
1654154764.5585108,28563456,11.1143798828125
1654155296.881348,28749312,0.002473487751558423
1654155328.6662772,28760064,6.2840728759765625
1654155452.3657424,28804608,0.6794888377189636
1654155611.4399068,28861440,-7.588075160980225
1654155871.3119848,28952064,-12.247552871704102
1654156080.5871522,29025792,4.214454174041748
1654156253.2218,29087232,2.3329083919525146
1654156360.0869086,29125632,-10.853633880615234
1654156445.8201864,29154816,-9.342589378356934
1654156468.044201,29162496,-8.31589412689209
1654156567.8303301,29197824,-2.4824583530426025
1654156665.5930378,29231616,3.5041189193725586
1654156754.3838649,29263872,-1.5537927150726318
1654157051.1882143,29368320,8.464691162109375
1654157283.838008,29449728,19.66083526611328
1654157534.4163094,29538816,9.776827812194824
1654157726.2484782,29606400,6.507555961608887
1654157743.2968228,29612544,7.02424430847168
1654157853.7652872,29650944,3.9331581592559814
1654158658.2151952,29935104,3.001063823699951
1654158723.351693,29958144,0.40623846650123596
1654158734.1883273,29962752,0.1734371930360794
1654158831.4858603,29996544,-6.028346538543701
1654158857.2330432,30005760,-4.985654354095459
1654159067.6063957,30079488,5.724761486053467
1654159132.8955755,30102528,16.478727340698242
1654159307.9695446,30163968,-2.261899948120117
1654159333.7501123,30173184,-1.144866943359375
1654159397.3112278,30194688,0.7135252356529236
1654159441.9051888,30211584,4.980147838592529
1654159481.4372642,30225408,4.346585273742676
1654159683.1430774,30296064,4.185204982757568
1654159711.654708,30306816,5.36746072769165
1654159728.6057434,30312960,1.6200557947158813
1654159754.2987185,30322176,2.80405855178833
1654160011.4605317,30412800,12.157796859741211
1654160131.108179,30454272,15.455672264099121
1654160232.6682508,30489600,12.124419212341309
1654160539.1953247,30597120,10.552507400512695
1654160635.4425447,30630912,-6.30117130279541
1654160779.579511,30681600,-2.481433629989624
1654160855.4313552,30707712,5.044930934906006
1654160886.2288845,30718464,10.055845260620117
1654161060.3347666,30779904,8.215845108032227
1654161117.454385,30799872,2.800234079360962
1654161138.6017175,30807552,3.241839647293091
1654161163.1871753,30816768,2.163651943206787
1654161177.9238894,30821376,1.893470287322998
1654161512.3569882,30938112,4.019362926483154
1654161516.9030416,30939648,3.1535613536834717
1654161524.8530726,30942720,3.1373696327209473
1654161709.0837357,31007232,2.453450918197632
1654161723.2658782,31011840,4.6154680252075195
1654161851.0002851,31059456,-0.7192173004150391
1654161968.5200205,31100928,7.188781261444092
1654161983.0833013,31105536,6.583580493927002
1654162005.0835896,31113216,12.586767196655273
1654162251.8439155,31199232,9.323803901672363
1654162315.310928,31222272,3.4728662967681885
1654162355.1443648,31236096,0.3384660482406616
1654162363.7630415,31239168,2.224156141281128
1654162533.3328469,31299072,0.5299952030181885
1654162578.4003754,31314432,4.597879409790039
1654162638.4407656,31335936,2.17158579826355
1654162825.6982496,31401984,-2.28608775138855
1654163021.077818,31471104,4.065647602081299
1654163205.07759,31534080,12.540757179260254
1654163262.1804945,31554048,16.794252395629883
1654163267.857262,31555584,18.010744094848633
1654163355.1156116,31586304,15.100558280944824
1654163363.1223533,31589376,16.35186004638672
